.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Correct?,Category,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
22,5,247,5,5,5,['k'],Y,['k'],Y,None,N,,,,,,,f,22,
22,6,248,1,1,5,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
22,7,249,4,4,5,['k'],Y,['k'],N,['k'],N,45,35,20,,,,f,22,
22,8,250,10,10,6,['k'],N,['d'],,,,,,,,,,f,22,
22,9,251,3,3,6,['k'],Y,['k'],,,,,,,,,,f,22,
22,10,252,5,5,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,f,22,
23,0,253,4,4,6,['k'],N,['d'],Y,None,N,,,,,,,f,22,
23,1,254,1,1,6,['k'],N,['d'],N,None,Y,,,,,,,f,22,
23,2,255,8,8,6,['k'],Y,['k'],N,['k'],N,,,,,,,f,22,
23,3,256,10,10,6,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
23,4,257,6,6,6,['d'],N,['k'],Y,['space'],Y,,,,,,,f,22,
23,5,258,9,9,6,['k'],N,['d'],N,None,Y,,,,,,,f,22,
23,6,259,2,2,6,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
23,7,260,4,4,6,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
23,8,261,1,1,6,['k'],Y,['k'],Y,None,N,,,,,,,f,22,
23,9,262,8,8,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,f,22,
23,10,263,3,3,6,['d'],Y,['d'],N,['k'],N,,,,,,,f,22,
24,0,264,8,8,6,['d'],N,['k'],Y,['space'],Y,,,,,,,f,22,
24,1,265,3,3,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,f,22,
24,2,266,9,9,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,f,22,
24,3,267,1,1,6,['k'],N,['d'],Y,['space'],Y,,,,,,,f,22,
24,4,268,6,6,6,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
24,5,269,8,8,6,['k'],Y,['k'],Y,None,N,,,,,,,f,22,
24,6,270,4,4,6,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
24,7,271,0,0,6,['k'],Y,['k'],Y,None,N,,,,,,,f,22,
24,8,272,7,7,6,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
24,9,273,6,6,6,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
24,10,274,9,9,6,['k'],N,['d'],N,None,Y,,,,,,,f,22,
25,0,275,5,5,6,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
25,1,276,5,5,6,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
25,2,277,2,2,6,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
25,3,278,5,5,6,['k'],Y,['k'],Y,None,N,,,,,,,f,22,
25,4,279,8,8,6,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
25,5,280,0,0,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,f,22,
25,6,281,10,10,6,['d'],N,['k'],Y,['space'],Y,,,,,,,f,22,
25,7,282,2,2,6,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
25,8,283,7,7,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,f,22,
25,9,284,9,9,6,['k'],N,['d'],Y,None,N,,,,,,,f,22,
25,10,285,10,10,6,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
26,0,286,7,7,6,['k'],N,['d'],Y,['space'],Y,,,,,,,f,22,
26,1,287,2,2,6,['k'],Y,['k'],Y,None,N,,,,,,,f,22,
26,2,288,8,8,6,['d'],Y,['d'],Y,None,N,,,,,,,f,22,
26,3,289,8,8,6,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
26,4,290,10,10,6,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
26,5,291,4,4,6,['d'],Y,['d'],Y,None,N,,,,,,,f,22,
26,6,292,2,2,6,['d'],Y,['d'],Y,None,N,,,,,,,f,22,
26,7,293,4,4,6,['d'],Y,['d'],Y,None,N,,,,,,,f,22,
26,8,294,5,5,6,['d'],N,['k'],N,None,Y,,,,,,,f,22,
